id,seguidores,taxa_historica,posts_30_dias,idade_perfil_meses,investimento,tamanho_legenda,hashtags,tempo_medio_video,concorrencia,horario_planejado,afinidade_publico,crescimento_recente,tem_video,tem_carrossel,tem_cta,tem_link,tema,canal,segmento,regiao,duracao_planejada,densidade_visual,idade_media_publico,cliques_historicos,frequencia_postagens,variedade_vocabulario,indice_sazonalidade,tempo_edicao,cores_criativo,proporcao_mobile,media_comentarios,videos_semana,taxa_compartilhamento_previa,variedade_hashtags,tamanho_titulo,audiencia_regional
100053311,2502.9978,0.035962313,10.827458,39.804585,54.01543,96.53455,2.7609706,5.7096157,62.738117,11.672224,66.0819,55.36863,0,0,0,0,politica,b,b,nordeste,8.477824,,32.465412,20.004103,1.7478998,50.271694,115.33334,21.21102,2.5315928,0.68910366,3.0082035,1.574109,0.045342155,2.2117188,22.945158,0.8291539
100024284,566.0758,0.05907922,15.5897,54.109367,104.45516,135.97296,3.3389022,11.359484,40.97271,7.264374,48.86623,34.73911,1,1,1,1,tecnologia,d,e,norte,5.625306,0.42490777,42.435947,9.610823,3.2060833,59.20273,101.63926,11.593858,1.6383169,0.814885,15.189533,9.220875,0.040651202,1.9108027,24.36044,0.58025306
100011335,5297.394,0.051586725,7.355067,35.02746,121.30336,106.20401,2.9161072,8.9339485,46.801655,11.406278,46.804527,60.847443,1,0,0,0,cultura,e,e,norte,6.2002964,,42.117588,12.398934,3.536574,43.503174,132.43344,29.383795,2.8366797,0.7750112,19.764519,4.114703,0.052315027,2.6658123,21.94601,0.6135097
100003457,4177.9097,0.073989,9.36513,18.189909,141.74005,188.51205,3.2168348,6.1129827,59.898968,11.932333,51.85516,55.893112,0,0,0,0,esporte,e,c,sudeste,8.341105,0.35821334,32.18758,37.475227,0.80116373,43.6985,75.57542,23.019257,7.059262,0.69315225,7.256229,2.0769565,0.046761706,2.2383687,17.36281,0.5031788
100000589,1002.55206,0.032806933,3.115648,54.256584,95.72163,121.41048,2.4299974,7.7469606,42.215706,8.917272,53.873123,51.652187,1,0,1,0,viagem,d,b,centro,5.675025,0.30984294,29.114727,43.77079,2.43325,52.714718,95.21253,19.230932,3.0560303,0.2768216,5.595684,1.3427244,,1.7699292,22.692501,0.80761063
100036470,3650.1313,0.043288942,6.939262,31.887861,53.981403,164.92702,1.7081351,9.894937,59.708427,6.997337,62.14557,57.53418,0,0,0,1,viagem,b,a,sudeste,5.916118,0.27893692,35.95787,18.322882,1.1962454,59.07434,89.52748,11.189578,2.7652497,0.7824707,7.0845604,3.6617012,0.03265461,2.5825698,19.311771,0.11377563
100023395,2310.2434,0.042598013,8.88323,14.99949,285.93896,170.54895,2.2236826,8.618455,71.001465,6.775587,44.652363,37.822334,1,1,0,0,tecnologia,d,c,centro,6.12375,0.29979864,29.714685,11.945601,3.564471,49.366936,89.71579,30.835638,2.084548,0.62111044,4.3998523,3.6625185,0.060707815,3.8090086,13.950361,0.6561446
100026396,4360.294,0.04992487,9.950321,13.219196,52.80436,146.78905,3.0090928,5.802745,30.310902,,49.14964,55.491512,1,0,1,0,tecnologia,a,d,nordeste,5.846592,0.31207082,34.014496,40.10869,2.334792,54.82312,106.223206,21.20565,2.588559,0.29419324,3.9474254,2.063827,0.02651111,5.1687646,29.818436,0.23267181
100036157,3543.1128,0.06432692,15.898471,22.372066,47.76844,136.28044,1.9199781,4.512227,53.797226,6.9598403,35.612717,38.308857,0,0,0,1,cultura,d,a,norte,6.52171,0.288395,36.60946,18.6613,1.3167984,54.948277,85.82465,10.646806,2.5000467,0.4255468,36.35268,1.3846042,0.03471466,1.9313349,22.569427,0.62488335
100017233,2583.8298,0.06014392,10.716996,16.057085,274.2307,143.15408,1.3070766,8.079771,57.630554,11.678834,53.256588,63.77591,0,1,1,0,politica,a,b,sudeste,7.602602,0.45827985,30.229979,16.44838,2.4707773,47.740196,,29.715557,3.117387,0.3777798,5.7530017,5.203025,0.13567387,3.0349193,26.086535,0.39842272
100052028,3515.4094,0.07609184,11.217318,25.84656,143.47829,112.23468,2.6551566,6.1397867,40.475,11.901627,53.62114,48.34556,1,1,1,0,viagem,c,d,sul,5.7789865,0.2913683,42.027485,10.203481,1.4594556,40.73226,92.4613,8.528558,4.4247594,0.50405633,23.515932,3.383826,0.021271488,2.5520568,12.949079,0.81369877
100022475,8364.267,0.108577624,5.506169,23.045477,197.39896,183.2726,4.2088847,8.600412,48.97958,9.0108795,34.19073,70.04558,0,1,0,1,esporte,c,b,norte,6.707997,0.2922132,36.095814,26.557379,4.618269,35.218605,103.200935,20.539656,2.5697942,0.3951247,7.2026286,3.4094417,0.05318822,3.1862922,26.304132,0.31051293
100043102,12808.823,0.081859775,9.157414,20.72479,104.00037,98.501396,2.0304618,5.300698,34.686745,13.726332,61.38076,57.620678,0,0,0,0,esporte,b,b,centro,6.4179955,0.32520813,31.57906,11.317016,2.743662,56.26885,71.93372,31.961952,3.0470521,0.49198073,16.386377,4.653177,0.054797597,3.025446,18.273174,0.43652645
100021264,1972.8152,0.052254517,3.5208654,45.24192,339.9582,125.14374,4.4231377,9.044005,33.268883,8.178238,47.004704,59.385693,0,1,0,0,tecnologia,e,d,sudeste,10.109886,0.45776942,35.523094,23.201982,3.5149314,52.912815,120.94897,18.58592,3.626778,0.42766726,7.0351357,2.3637745,0.08567136,4.5327525,25.933,0.5048956
100032148,3548.828,0.04607136,7.0149803,12.871868,430.69537,140.99854,2.1717136,6.0944247,39.75811,11.430619,28.901102,54.412273,0,0,0,1,tecnologia,a,c,sudeste,6.0507274,0.48227102,31.135054,13.599828,2.0053496,40.699375,97.03637,22.363747,2.5174758,0.701763,9.887407,2.4988723,0.037600756,2.2139215,20.878222,0.49833912
100003844,1110.9518,0.04712602,5.9257402,20.506353,145.4773,161.59258,4.1701097,5.0313854,32.42109,17.124243,25.716002,37.104233,0,0,0,0,viagem,b,b,sul,6.3296256,0.35524574,39.831882,12.422832,1.6599163,35.99613,118.808945,23.929071,4.1889997,0.6681427,7.612596,4.595136,0.0893383,2.2501128,22.631824,0.6555153
100052729,2349.6643,0.12472511,5.125018,8.310119,196.13718,166.55911,1.5585946,5.752773,37.667393,12.656986,68.82979,31.261106,1,1,1,0,esporte,e,b,sul,8.368445,0.28402385,29.101954,33.173668,8.245014,64.7916,95.988525,8.614511,2.3350735,0.4420185,7.4530377,2.0903323,0.08160026,2.3117878,24.032965,0.20565848
100048522,1958.6783,0.05387522,5.5922456,19.935598,290.35214,217.37961,2.01123,6.73577,46.441174,10.15365,48.761578,37.07781,0,1,0,1,cultura,c,e,norte,9.654606,,36.979362,13.955548,1.7066764,50.13934,112.34388,15.989723,3.3689795,0.17903353,1.8157245,2.9831119,0.053874042,2.661459,18.691576,0.41489437
100059626,6710.4956,0.04314641,7.9576,30.160187,165.83992,143.96245,3.5593255,3.364885,40.076492,10.038514,54.86544,55.939503,0,1,1,1,viagem,b,a,sudeste,5.2141647,,37.55439,22.665806,1.3942196,35.42972,83.83077,48.92588,2.7396405,0.67089665,24.581532,4.0190277,0.048360262,2.6732864,20.427507,0.5775443
100035214,2225.4958,0.047117066,4.846096,34.40051,96.55416,164.57852,2.0937905,14.883766,35.98198,16.07228,42.998512,51.283966,1,0,1,0,cultura,c,c,centro,9.405182,0.30476362,29.85091,18.79117,2.167378,56.947407,103.02849,11.7741995,1.9569016,0.28193563,2.5726345,3.25915,0.05357744,5.902875,23.312044,0.7753434
100041346,6492.7686,0.030344801,7.6533585,15.057797,113.52865,122.2389,1.5925925,6.377412,70.87869,2.28786,54.326923,52.947456,1,1,0,0,politica,e,a,sudeste,9.468521,0.37345654,29.362211,18.409716,3.2121265,63.736313,94.66742,19.502834,3.2511215,0.21562473,3.2150276,3.827297,0.057624552,2.0137436,20.971483,0.38064787
100023787,409.4053,0.054716233,7.5242224,26.306328,126.1451,171.6543,3.3165863,7.511086,48.929413,10.754138,42.204903,45.014343,1,0,0,0,politica,e,e,centro,6.432362,0.41213292,36.62853,12.850131,3.2341793,58.840786,124.733215,17.57082,2.1776166,0.22240265,4.437962,3.2102363,0.051947784,2.1505153,19.04642,0.24009989
100024963,7680.9673,0.064870164,8.276118,10.1632185,651.8631,145.8505,2.7532098,7.3697014,65.36973,13.669773,51.50716,49.333736,0,0,0,0,cultura,d,b,norte,5.345805,0.47235468,31.25454,15.583379,1.72165,56.051506,97.09423,19.748613,2.9700725,0.5826371,11.699589,3.1889713,0.085242845,2.2011049,16.771294,0.5373199
100058284,1110.7668,0.036302112,6.460133,33.687786,80.31074,200.58174,4.289921,7.813918,51.201847,6.8142867,48.88979,69.933136,1,0,1,0,tecnologia,a,b,centro,7.8367095,0.28394789,35.59487,26.265911,2.639488,54.907814,97.36331,10.558759,3.332441,0.7148398,7.5270534,4.7271132,0.06065786,2.2935,11.096318,0.8364433
100052915,2010.2823,0.085268594,8.600573,19.114052,46.15424,172.02245,5.706853,6.7783775,73.130554,,63.939907,50.77002,0,0,0,0,tecnologia,d,e,norte,6.0903683,0.33299577,30.586863,29.787888,4.4798636,71.72064,106.929855,11.604751,1.7946066,0.46089348,11.136227,2.2035174,0.10084051,1.8545778,24.805262,0.7096246
100035107,883.8716,0.056502197,8.97844,51.048927,133.80905,164.78764,2.7970994,5.495126,37.888115,12.1555,47.003136,46.812286,1,1,0,0,esporte,d,c,sudeste,8.156958,,35.030773,14.838191,1.6948488,64.39132,77.11691,11.714011,2.754169,0.75095093,12.065642,1.3227835,0.047056545,3.410797,18.505623,0.5904282
100034210,1990.5896,0.034905966,2.880881,8.524024,204.14392,106.387794,2.5703475,12.233698,40.19576,5.309534,32.388523,36.58795,1,0,1,0,tecnologia,a,d,centro,8.999131,0.36225963,28.16719,14.057835,2.714358,65.880165,81.019684,9.061054,1.9693427,0.39309353,10.145241,2.5676231,0.020524759,2.925429,11.993788,0.5452737
100027839,1770.283,0.030468697,9.632295,11.7644825,172.41202,202.33873,1.4570663,4.6802506,33.3864,,45.1924,51.56198,0,1,0,1,cultura,b,d,norte,8.630153,0.44117638,39.083054,28.107855,3.0164814,38.58477,101.27371,39.0582,4.1900916,0.6602218,2.9766078,2.3620954,0.21356475,2.1519997,13.881461,0.1315635
100044755,13187.206,0.08412703,9.063504,26.979887,96.192505,224.43425,3.4493055,7.8013515,65.78182,9.231706,36.880997,42.20859,0,0,0,0,politica,e,b,centro,7.9505606,0.42453307,35.00454,30.209017,4.0720134,64.65371,128.44954,28.187063,2.3549,0.16513722,8.003636,3.2489326,0.04852448,2.1484814,21.073605,0.15875113
100008369,7525.8984,0.04613232,8.828199,11.402274,138.85645,134.07341,2.233529,6.5421352,46.928543,9.440086,48.89499,51.49751,0,0,0,0,tecnologia,e,e,sul,5.9089675,0.29276592,32.334194,16.9414,3.5281987,42.87242,129.29651,34.140232,2.6886053,0.93621856,3.7568715,2.085462,0.03472132,3.0517237,18.610254,0.56220514
100004832,64498.43,0.05670788,13.030394,33.26121,198.80095,64.761765,1.7307614,8.90957,38.399105,11.3892145,39.292583,61.63854,0,0,0,1,cultura,e,a,sudeste,6.2054496,0.30983576,36.822178,15.5189905,2.923967,45.42349,,76.487526,2.3761897,0.76367277,11.255983,3.7522504,0.03656532,2.258712,20.902372,0.30826196
100023767,2570.5994,0.04811915,6.713802,17.67622,341.37466,141.24544,1.3898768,8.54854,45.85978,11.749376,34.50782,47.754845,0,1,0,1,cultura,e,d,nordeste,6.942557,,39.74878,9.967849,3.7366762,33.818916,77.860214,13.867772,2.1023884,0.81109023,4.103854,3.6035562,0.021155396,2.3288133,25.818321,0.68173355
100031080,4252.08,0.06521145,10.153652,26.653942,306.96616,344.7624,2.5459223,3.3651671,49.3541,16.625277,53.77376,72.38804,1,0,0,1,viagem,a,b,sul,8.192222,0.47240987,37.628277,27.875517,2.5846703,55.521637,117.57685,10.519618,2.3654134,0.6256081,8.359081,3.8420866,0.091584444,3.7179687,13.319245,0.2623824
100047732,2459.7854,0.05151103,6.8628016,9.4667225,42.458195,124.37513,2.8645272,4.4680414,66.6242,16.498072,44.59202,56.020267,1,0,0,0,cultura,b,c,nordeste,10.070798,,39.036003,10.995852,2.1016512,59.29371,115.18878,18.265491,4.5533466,0.19311953,12.131545,2.3066437,0.13051282,2.9182966,23.25784,0.5574526
100021016,946.99554,0.039685488,4.4026465,39.36788,27.268353,116.78582,2.4676316,10.273945,52.40299,13.1763935,49.870064,22.381054,1,1,1,1,cultura,e,b,sudeste,5.2786827,0.327511,33.039852,17.6227,0.9936106,36.869576,70.843575,26.302408,1.9484135,0.7088748,9.473279,2.8516223,0.07982286,2.2077053,31.092085,0.13948657
100012469,1003.0307,0.0412548,9.266468,44.894833,145.47168,113.376144,4.236788,5.44865,32.83328,15.379853,43.31859,63.101967,1,0,1,1,esporte,e,a,centro,5.852226,0.34782118,39.783596,27.047068,3.968833,55.331974,104.24217,29.648066,2.4650388,0.7907859,7.7392144,1.3261914,0.029020682,2.0483022,20.197142,0.77046704
100014520,2815.3826,0.031410612,12.400655,17.989992,155.09277,79.60741,2.8206673,10.460579,50.53043,16.938335,59.39983,56.461926,1,0,0,0,politica,e,e,norte,6.628112,0.32914984,30.470943,34.305984,1.6366414,57.998856,100.1318,23.016386,1.875153,0.6944299,5.0037346,3.107205,0.05787281,2.2726998,21.945896,0.43269482
100000745,23699.648,0.06351596,7.2584577,9.022718,315.84177,68.3061,6.2893143,15.471544,59.80242,17.847546,52.249084,42.534218,1,0,1,0,esporte,d,d,norte,9.955653,0.44742113,29.298275,9.611002,2.4297504,33.26915,104.28449,48.501102,2.808372,0.6230498,6.6731877,2.6927292,,2.557172,33.083004,0.26512203
100019547,1779.43,0.038306225,6.396917,25.622396,158.49007,135.48141,3.0814319,6.6426954,50.114964,17.218594,58.104362,56.439877,0,0,0,1,cultura,c,e,centro,6.0533633,0.45342883,39.3268,44.660595,1.4096663,44.970554,100.00441,37.91102,1.2995698,0.7026331,11.628049,2.4782407,0.11108945,3.3706923,13.056781,0.7400804
100013327,5541.375,0.04291281,5.073576,13.034234,67.58726,103.12797,3.8500154,6.8631196,40.387955,10.91594,53.473766,55.37272,1,0,0,0,cultura,d,d,sul,5.9602594,0.28797308,31.537931,23.583965,3.1803098,55.0284,91.62158,55.875374,3.0832167,0.7324711,20.146101,3.5376294,0.030745475,3.0175748,14.454296,0.54393923
100010994,5394.941,0.03549039,6.6035323,17.669817,32.79078,203.001,2.8959785,3.325752,52.95489,,38.943413,47.5563,1,1,0,1,cultura,a,d,sul,10.183882,0.36614823,34.375813,28.165533,1.3148065,53.326397,100.46043,23.931337,2.4939153,0.73149234,3.6608205,4.2211537,0.04797329,1.6086777,24.271185,0.38417345
100044528,8900.286,0.04546526,7.7058463,34.004482,184.0681,169.12073,2.9217894,5.61992,56.50297,2.611987,43.30391,58.136,1,0,1,1,politica,c,b,nordeste,6.5827537,0.29572672,40.920834,31.073336,2.1764302,49.13338,,16.988071,2.2777464,0.56889504,5.4184136,1.231217,0.07385807,2.236015,12.306482,0.36452436
100021035,1060.5807,0.035898328,3.0468612,36.971806,62.792034,98.42628,3.170825,4.605513,63.275654,24.125278,57.27683,53.28945,0,0,0,0,cultura,d,d,nordeste,9.655306,,37.88558,18.246244,4.1807885,53.931396,119.79795,8.653753,1.7547647,0.35909092,3.528616,5.1495376,0.07861601,2.7587914,19.517324,0.6750311
100006975,2166.9255,0.035341837,7.638425,13.794339,155.42363,214.24521,2.9381921,8.600004,69.301315,0.49608803,50.164223,28.610153,1,1,0,1,esporte,c,e,norte,5.4948325,0.30384842,40.649746,25.67214,1.1768419,46.36703,91.74825,25.328222,2.7857833,0.5479143,4.9048185,3.4905992,,2.057231,13.446523,0.82457566
100054861,1681.2275,0.043813623,5.1331944,27.601448,1330.5021,133.09259,1.7379999,8.91905,76.56918,9.554016,69.19872,51.921307,0,1,0,1,cultura,d,e,sudeste,7.185248,0.4445148,35.11311,21.59844,2.0576358,55.886486,91.64015,25.519382,1.9052027,0.895054,12.808346,5.5735855,0.06938937,3.836079,15.9494705,0.86202043
100001007,7126.5874,0.039780777,11.399157,43.397755,464.39374,168.71646,2.857204,5.7980914,83.31865,13.304711,45.19662,30.458693,1,0,1,0,cultura,a,a,norte,5.6578445,,38.41745,33.58517,3.32661,33.71896,79.84708,14.784931,2.1275141,0.65458214,8.554353,5.106364,0.040253617,3.880442,16.828424,0.5340584
100003205,3776.4253,0.06207754,10.899848,12.4448395,46.35311,177.21445,3.240857,15.385689,28.468117,12.6532,56.392982,52.09191,0,1,0,0,cultura,b,c,nordeste,6.178962,0.3467966,32.776108,9.970052,3.5421293,59.599022,86.26721,26.115946,3.6941013,0.60550874,4.685956,3.122832,0.07762119,1.494431,21.658773,0.61138654
100006723,1581.3898,0.047281228,4.4750857,23.231165,83.80467,141.95967,1.9930569,5.5711184,62.049618,15.672148,41.32399,60.11743,0,0,0,0,politica,c,d,sudeste,9.646693,0.3242114,38.272385,10.439648,3.0178053,39.18129,108.160286,23.276272,1.955432,0.44333568,9.962007,2.9406176,0.043718584,2.0788264,25.982733,0.5547639
100041589,2492.8425,0.03943634,7.440562,24.315098,284.62448,140.12614,1.8653598,6.503072,51.22924,12.073061,51.27412,40.27281,1,0,0,1,viagem,a,c,norte,5.638929,0.37193102,30.55505,20.723516,4.0223784,61.287083,,77.79999,3.1071436,0.7304848,12.732834,4.0904994,0.042507228,4.091069,22.722647,0.32647946
100045646,1730.3525,0.09340766,5.470177,32.755264,237.74237,307.75494,3.3848426,6.5250897,43.557926,10.06963,65.3277,42.905273,0,1,0,1,tecnologia,e,d,sul,8.205413,0.4560245,38.79035,11.154525,3.570515,51.51642,86.39781,22.720772,2.0500205,0.2680395,10.449345,5.478954,0.058626823,4.3183317,18.390137,0.19489995
100035752,572.67365,0.06338585,5.905072,17.890207,165.12051,139.35387,2.132947,12.298372,,13.970209,65.646965,47.533875,1,0,1,0,cultura,a,b,sudeste,6.7096806,0.35045293,31.880608,20.061043,2.059414,56.08161,132.2861,27.96567,2.4887252,0.53417003,1.2962427,7.131674,0.023790149,1.4638641,34.066795,0.40758556
100039351,883.1819,0.04727238,4.0741963,15.776941,285.95425,196.69661,2.4919918,3.9886322,44.48292,12.124958,58.272343,52.56194,1,0,1,1,esporte,a,e,sudeste,10.280318,0.34572616,41.26442,12.876153,2.4642653,43.779083,104.18513,18.99985,3.0016453,0.4075868,17.754751,5.0863376,0.042558007,1.7995049,14.977316,0.19422133
100003687,2298.1245,0.026191186,11.725576,19.357403,278.83972,233.19527,1.6246449,5.0789766,63.696594,14.295234,65.54754,63.069565,0,0,0,0,esporte,c,c,centro,8.422911,0.3644175,39.196285,11.854782,2.640531,40.27095,84.299286,15.336766,2.3706167,0.9509456,17.272598,4.275149,0.04387417,3.4782295,19.646975,0.8613784
100043301,1198.7671,0.057916347,10.420272,15.111291,47.65638,148.25436,2.7709358,6.363161,42.64281,7.329022,44.92208,62.30799,0,0,1,1,viagem,d,b,norte,9.183706,0.4090968,37.280994,10.791944,3.6403604,54.049744,72.71756,11.17623,2.236526,0.46776783,15.117244,1.9228051,0.033236798,3.284422,21.48028,0.8228927
100043550,454.50647,0.07727432,6.4202437,24.288342,423.87314,109.22572,1.1945432,11.217743,48.73029,5.377037,49.810894,63.02793,0,1,0,1,tecnologia,e,b,centro,6.378566,,28.58709,44.298996,1.9196029,57.570446,100.23646,16.54257,2.7684658,0.14457197,13.354862,1.8614485,0.045323502,2.608603,29.499004,0.26411423
100047608,3516.5562,0.026922714,8.592263,10.744171,87.347916,198.95676,2.6680124,11.37065,59.42024,11.177725,61.72872,56.58535,0,0,0,1,cultura,e,b,centro,6.6873045,0.45979396,41.728004,22.188578,6.152548,63.626698,95.08053,13.586232,2.6486673,0.34137946,11.825061,3.370487,0.046716355,2.3428779,14.671116,0.35932922
100036580,4609.0483,0.06846225,4.6391377,14.41254,62.97218,154.2411,3.0116394,4.3171916,,12.922055,41.001015,56.900665,0,1,0,1,esporte,d,b,centro,8.091874,0.3628203,29.98404,9.359532,5.042576,45.4817,119.82561,16.637955,2.3039553,0.44942665,27.687822,1.2951229,0.10895711,3.0224512,14.621802,0.26557577
100013783,761.71136,0.051417116,5.414467,12.525699,54.20926,157.51553,3.1307151,9.638543,49.937485,7.741999,48.77957,43.786194,1,0,1,1,politica,b,c,centro,6.8866205,,27.842535,12.089004,2.191102,58.895218,99.26734,7.6134324,1.164489,0.7905327,11.099567,1.1703411,0.060075946,2.421779,13.152768,0.9239202
100048881,895.30927,0.06465076,32.904366,12.675693,513.0487,169.8199,3.8373837,10.73207,63.353977,12.979265,52.95912,55.577938,1,0,0,1,cultura,e,e,norte,9.026122,0.39304334,32.09042,11.26281,2.2457273,49.09183,98.39728,22.089008,3.973801,0.43821347,8.292187,1.1936847,0.041377246,4.4660773,13.901962,0.280441
100021863,16452.016,0.0411528,5.840461,16.237974,59.939693,96.437706,2.1011753,6.583589,38.38907,16.014044,46.813198,37.00897,0,0,0,1,politica,c,d,sudeste,9.46167,0.3595846,42.01484,22.620901,2.0908267,59.831535,109.299545,18.060406,1.5636349,0.39194942,8.916307,6.981265,0.02115511,6.1185975,13.756717,0.4745539
100001193,4592.371,0.069021516,5.382414,25.663824,38.14909,82.57408,2.6171956,8.907732,,21.201796,38.440872,62.52958,1,0,0,0,tecnologia,a,a,sudeste,7.428698,0.36372694,36.900368,31.664175,4.5544443,65.62201,90.776344,18.107151,3.3353908,0.22503687,11.756592,2.4094787,0.08044818,3.253772,15.107148,0.2836287
100029169,3997.249,0.058443394,7.42593,19.037367,218.90994,255.84196,4.066441,9.893611,46.91086,17.267845,43.274406,50.737434,0,0,0,0,viagem,c,b,centro,9.788253,0.49076602,33.948902,26.118729,1.6982874,43.466454,92.4842,6.316698,2.3566754,0.7164358,10.419633,2.2591875,0.070796385,2.4314642,23.318615,0.2269545
100059537,9506.462,0.05072413,8.426826,14.315916,122.983925,158.2814,2.0529745,4.812611,53.669235,7.4590955,63.44951,53.299137,0,0,0,1,esporte,e,c,sudeste,5.853445,,37.539665,9.696872,2.5325227,57.790768,71.26493,13.936762,2.9505239,0.7428258,8.426838,3.5485506,0.025519107,4.5227776,21.59372,0.5278736
100051742,1863.089,0.025119182,7.5719547,21.62656,249.52805,143.33481,4.7766576,9.923452,36.43755,,46.98842,41.15339,1,1,1,1,politica,e,c,sul,5.292628,0.32314837,38.396225,21.300303,3.434117,54.510254,104.629105,64.39542,1.886013,0.3748069,9.007312,2.3211617,0.029735617,3.3555298,16.740812,0.6623984
100007182,4328.252,0.054596934,5.334186,13.377725,148.22037,100.30407,2.3312385,6.510445,33.20888,11.064412,54.845345,48.55365,0,0,0,0,politica,d,c,norte,10.347636,0.48181123,40.053673,13.096391,3.293349,54.018135,93.04278,34.008286,3.0429823,0.7058045,10.761979,3.2961524,0.064215705,3.7240329,20.972057,0.30236608
100032140,2023.509,0.03623553,4.437982,49.082333,188.39766,227.2385,2.3866127,7.466008,51.58069,3.860279,46.554867,27.346401,1,1,0,0,politica,d,c,sul,5.6801124,0.47864112,39.058567,13.163319,6.094129,53.421944,94.7138,16.5905,3.2452312,0.3280231,16.481955,3.3320081,0.044487536,2.0920908,27.3138,0.49936792
100012275,38241.688,0.048899345,8.802208,7.8119044,317.00598,166.74553,1.7798685,6.3349433,12.791721,8.506428,45.245766,54.79114,1,0,0,0,viagem,a,a,sul,7.3797073,0.2768977,29.040764,20.070023,0.6224874,46.07302,92.94982,49.80227,3.6279156,0.0749429,5.831111,3.1133454,0.04498265,2.7487156,13.546826,0.73337275
100033692,894.2055,0.03848595,10.243408,72.463806,51.763084,135.58604,4.6086726,7.1498537,49.20966,8.125676,66.2713,40.854656,0,1,1,1,cultura,c,e,sudeste,10.1358595,0.44790912,37.125267,16.444227,5.890691,65.9954,119.335434,40.992386,2.1943831,0.079855,20.821993,1.9319406,0.027769536,2.8111858,26.285763,0.59519506
100004922,6243.052,0.059352618,8.872484,18.549784,172.56978,121.64012,2.203366,6.327849,53.637554,15.1743965,59.04599,60.23552,1,0,0,0,esporte,e,d,norte,8.268725,0.48574033,27.466694,31.72012,1.9403191,56.5931,104.97915,59.68546,3.873045,0.41763258,11.092996,2.1432266,0.08766512,3.4772975,17.376396,0.16071942
100008978,10535.196,0.05979973,6.7275853,30.108192,1084.2529,143.3599,2.610535,5.323429,46.143127,15.723295,52.682526,33.447495,1,0,1,1,politica,e,b,centro,6.8235574,0.466593,27.63227,37.65076,2.8479111,67.041306,121.3872,26.53961,1.6146727,0.28257903,13.232223,3.3771317,0.042983357,1.865563,20.532366,0.32110405
100035822,6846.9346,0.019032156,6.8825326,24.599758,128.22322,113.48529,1.4375967,11.905034,70.69182,17.005447,44.75423,33.921494,0,0,0,1,cultura,e,e,nordeste,9.863168,0.49203837,40.085876,21.021461,5.6865697,39.118263,92.67868,38.50905,4.282262,0.4270661,4.0183454,1.8830383,0.05001333,1.5993271,23.27565,0.5400921
100010235,79783.44,0.089167684,6.0446615,20.283752,65.440346,105.43251,1.5389483,4.481284,57.350662,7.773615,52.221348,63.71254,1,0,1,0,cultura,a,a,centro,8.373874,0.32351297,37.9441,35.124542,3.5218163,52.98853,81.405396,10.531604,3.626471,0.68366987,13.5787325,2.8631954,0.042325463,1.6057341,14.83812,0.36764437
100025329,27948.695,0.09999413,10.794239,17.876644,375.139,84.12289,2.295748,6.0011196,51.58501,10.822003,59.145542,38.58377,1,1,0,0,esporte,e,d,nordeste,9.729047,0.45306775,34.5367,24.782385,3.460619,38.82667,93.56822,74.33929,2.3548224,0.7688429,27.217852,3.953473,0.060441528,3.4724777,22.609426,0.6793295
100043130,1290.6823,0.04810252,9.648333,18.55295,186.89357,110.39258,2.8192604,6.204205,58.83767,11.477873,55.00594,60.680576,0,0,0,1,cultura,b,e,sul,5.555691,,42.48649,20.738066,2.9076436,51.355484,74.06908,47.759148,2.9619334,0.32419264,4.778801,3.2065213,0.05902042,2.642495,17.801844,0.5008207
100022732,3099.6497,0.057804484,4.354368,13.645948,147.18372,302.53165,2.2447674,2.3398695,61.19039,,40.67398,45.741425,0,0,1,0,politica,e,e,sudeste,6.5491066,0.33665758,35.207436,37.27603,5.0981774,61.65258,74.3631,18.416954,1.9268126,0.62063766,9.921286,1.930262,0.065601155,2.6971333,26.038813,0.65827876
100058736,1966.3087,0.048430048,7.906258,14.509218,208.88293,154.39844,4.382213,12.56436,56.695415,9.770044,30.084911,67.831154,0,1,1,0,viagem,b,c,nordeste,5.6474156,0.48003682,33.410927,15.217451,2.095933,48.80306,108.50206,18.796085,4.0315914,0.25194713,6.538993,4.6967664,0.03874369,3.1174965,20.712244,0.47870487
100050999,4513.5825,0.04842901,10.175851,20.225851,16.630135,153.60909,4.0322523,12.496735,49.925926,,60.522804,38.036144,0,1,0,1,viagem,e,c,sudeste,6.7154756,,36.663292,11.177824,1.5166669,40.730865,99.28822,11.954168,4.817323,0.4363681,8.400157,2.4716287,0.07313829,2.7382646,17.780401,0.1548539
100012520,3245.451,0.04142529,7.604516,49.69122,66.5292,190.09714,3.5285883,5.5670485,54.774265,12.3608265,36.195957,53.600723,1,1,0,0,esporte,b,b,norte,5.5893846,0.48123083,27.824226,34.587803,2.442862,63.87618,111.16783,10.567009,2.891881,0.7869423,7.362054,1.3579607,0.04628205,2.5096521,16.049526,0.1029672
100021676,2008.0061,0.04524305,9.847972,7.9877453,169.19551,102.76637,2.188175,7.6150427,34.564133,9.582154,50.81361,40.988297,1,1,0,0,cultura,b,c,centro,7.968657,0.2946819,36.96486,25.896385,2.9152122,57.52747,91.30876,16.270367,2.5200653,0.36198935,4.5750055,1.909795,0.045346368,1.4986808,25.053082,0.79589427
