id,seguidores,taxa_historica,posts_30_dias,idade_perfil_meses,investimento,tamanho_legenda,hashtags,tempo_medio_video,concorrencia,horario_planejado,afinidade_publico,crescimento_recente,tem_video,tem_carrossel,tem_cta,tem_link,tema,canal,segmento,regiao,duracao_planejada,densidade_visual,idade_media_publico,cliques_historicos,frequencia_postagens,variedade_vocabulario,indice_sazonalidade,tempo_edicao,cores_criativo,proporcao_mobile,media_comentarios,videos_semana,taxa_compartilhamento_previa,variedade_hashtags,tamanho_titulo,audiencia_regional,alto_desempenho
100035680,7870.7764,0.03252433,9.325831,14.292395,121.22345,149.75452,1.1227317,6.745928,28.362202,16.253761,45.168407,47.921356,1,1,0,0,politica,d,e,sul,9.320186,0.3537411,36.38562,30.096136,0.9982045,60.23737,111.30259,15.440111,3.857595,0.44541383,19.824697,7.3560805,0.044447307,3.0647326,30.643381,0.63102,1
100028014,480.57303,0.051623527,3.5132687,8.130028,98.999535,141.2942,2.5605876,7.54569,77.170944,,51.876686,79.80229,1,1,1,1,viagem,a,c,centro,7.762232,0.43785587,42.930576,10.260981,2.697291,56.498856,123.67929,17.462954,2.1960948,0.7315536,5.0139275,2.6138206,0.017337685,3.6485803,20.94346,0.08256545,0
100043149,7571.641,0.04582481,3.9987433,14.401926,101.23789,203.03867,1.339748,9.704851,54.812954,5.7672844,48.438816,68.536514,1,1,1,1,esporte,e,d,norte,5.9615564,0.2964482,36.599865,28.276707,2.5662014,79.74885,83.36074,6.442524,2.6580496,0.86204046,3.9251254,3.6428916,0.059237365,3.2255816,20.713428,0.6078054,0
100018740,3723.164,0.051275354,5.2774673,31.10658,73.48368,214.52747,1.8999728,4.9783416,28.286522,16.9714,49.680733,33.247536,1,0,1,0,esporte,a,c,norte,10.147418,0.30576122,31.69889,39.58526,2.8392715,39.76803,,18.367863,3.1899621,0.5600122,5.2177176,2.95119,0.07627205,2.3698456,15.422216,0.11091587,1
100017583,13562.505,0.03262364,5.1480894,13.848318,471.14465,234.1793,3.0553164,8.5651245,,9.278367,61.027145,52.920654,0,0,0,0,cultura,c,c,nordeste,9.290177,0.33279982,31.627735,17.62741,2.6142812,46.067146,80.977715,23.564688,3.7864954,0.65523,5.187464,3.0127516,0.034560014,4.297832,18.403141,0.14958087,0
100004382,2540.0757,0.07403911,4.1071386,17.915049,156.0687,104.57716,1.2859681,8.772981,60.997986,15.311603,50.72364,48.183083,0,0,1,1,viagem,e,c,norte,6.6757703,0.36713576,38.974575,16.454529,1.5827463,49.528862,98.46519,31.011257,4.3429136,0.2128342,3.858741,2.1544929,0.08664984,2.2898197,30.84175,0.2477781,0
100040942,792.62836,0.085430525,5.4262366,17.311716,126.0138,161.31627,1.8698661,5.208119,46.07793,12.519736,45.57753,50.574482,0,0,1,0,cultura,b,c,centro,8.213138,0.31807354,27.750837,26.358007,1.447205,46.665916,,33.07289,1.1584209,0.48867804,5.5113235,3.0604846,0.04394131,3.4028134,27.547894,0.51129436,1
100026440,13560.616,0.050682776,6.027344,27.290947,103.65711,166.4474,2.8621986,3.7223284,39.86906,17.367918,44.44521,49.9459,1,0,0,0,cultura,e,c,sudeste,6.067168,0.36655557,38.868458,39.82471,4.8635087,21.307219,93.43642,15.623154,3.901269,0.6108228,2.9408727,2.5576751,0.07499999,5.418477,41.541016,0.60814357,1
100059444,666.16846,0.07424993,9.461695,21.97987,172.87476,205.27516,2.7709668,4.858696,25.515465,4.2753057,47.487595,65.034,0,0,1,1,politica,a,d,sudeste,5.630109,0.42795897,37.844322,9.743047,1.5557797,58.99124,95.06096,86.45399,3.8800886,0.47850043,5.3743424,1.7651699,0.026318377,2.3171616,20.52682,0.26976553,1
100045445,3557.757,0.051828615,6.1001153,37.19622,143.4843,103.90232,3.1560607,7.2740865,52.41559,9.5021715,47.92271,51.128483,1,0,0,0,cultura,d,c,sul,9.475633,0.3422552,37.57026,30.343523,6.7190213,41.687553,98.85074,9.49258,3.2995899,0.33373502,8.389743,5.2190933,0.04504752,3.2375128,28.469479,0.29393715,0
100003975,3835.5771,0.05523828,8.908943,13.2207,263.2493,187.53159,1.4296267,5.88617,60.983253,14.193829,52.213432,30.292997,0,1,0,0,viagem,d,d,sul,9.777587,0.38089022,27.75091,44.529415,2.3388116,47.426,104.436226,25.52632,2.9337022,0.43728885,9.545284,1.6253649,0.05388954,1.8745508,18.6611,0.48018965,0
100032593,1265.0581,0.09673162,5.8710213,43.633835,49.782955,142.12968,2.161082,7.311438,44.073147,7.9855065,51.745552,53.67584,1,1,1,1,politica,e,c,sudeste,6.047896,0.36483335,36.40502,14.963577,2.805027,59.222076,110.940155,33.394585,1.7637728,0.6766096,6.8269305,5.6042356,0.027236445,4.2562814,16.939825,0.35142946,1
100020301,5881.4956,0.036102954,5.175238,11.603279,238.80219,97.41075,2.5324976,10.814001,50.707367,16.583202,41.740395,63.74818,1,0,1,0,viagem,e,a,sudeste,5.721456,0.36810648,38.02476,29.846224,4.389285,53.90408,116.87621,25.627382,2.8264685,0.7005076,5.23909,3.5880868,0.07052361,2.3616474,18.96136,0.59211254,0
100030684,1057.5935,0.067038596,6.2256575,32.306274,50.7338,230.30565,2.1913304,3.876519,44.7922,9.593561,44.571926,23.626144,0,1,1,0,politica,d,b,sul,6.1320934,0.31006482,28.066326,24.588148,2.981047,61.798965,93.02437,44.036358,2.491182,0.42711854,5.8392615,1.2934085,0.07116143,2.4715433,21.186876,0.3614651,1
100008800,10502.733,0.08746446,6.2624044,19.583094,188.04468,157.28871,2.86502,7.953645,47.45221,5.865846,31.833055,74.55176,1,1,0,1,cultura,d,c,centro,6.5906396,0.44162682,39.812668,11.401957,2.3960853,40.79563,92.49661,17.212193,3.4416757,0.22005908,10.266088,1.529283,0.06542955,2.3223739,16.668285,0.49557412,1
100041882,5235.857,0.027203757,4.6804543,14.532434,24.685966,211.2673,2.2821605,12.445629,40.729286,9.375435,44.56471,37.489635,1,1,0,0,tecnologia,c,d,norte,6.774614,0.28137657,38.769234,25.323181,4.142715,67.110016,97.99747,21.915203,1.7632928,0.83594584,9.227321,1.5479519,0.044831574,4.124264,23.88762,0.5538311,1
100018426,2161.5334,0.066942364,5.890638,27.662624,168.3045,150.36087,4.237547,4.7755504,46.831974,8.231554,56.474995,53.73382,1,0,0,0,politica,b,a,norte,7.6574287,0.29371548,41.092804,15.144473,2.813894,55.104607,,23.106083,2.6826527,0.87033135,14.483573,2.2825336,0.08894066,1.7921698,21.597216,0.45807022,1
100001943,3160.5076,0.042598948,15.593175,10.98479,72.33542,144.45576,2.034149,6.763313,33.88615,19.05233,41.638832,28.761818,0,0,1,1,cultura,d,b,centro,6.061658,0.4279907,35.3455,20.807602,1.9320865,40.590122,90.79851,23.35615,2.6882057,0.5018261,4.5630193,6.17416,0.049872924,4.3396134,10.269784,0.9094166,0
100048408,1650.1772,0.04670763,5.611905,13.328833,101.984436,116.97012,2.4779994,9.776352,49.19864,4.1067777,41.63817,40.146538,1,0,1,0,politica,d,e,sudeste,5.29337,0.47601148,42.199173,10.004682,1.2042706,42.782524,84.90719,29.646788,2.6982937,0.5487996,8.9650135,3.8339229,0.05183199,2.3622372,23.375313,0.42785075,0
100056305,3988.0764,0.041174725,3.056656,7.7600613,364.27277,89.0741,4.0322366,5.70958,39.86691,11.363851,65.21382,70.71568,1,0,1,0,tecnologia,b,d,sul,7.6713457,0.47414565,27.236107,26.378906,2.5871742,47.021797,88.351364,15.345527,6.3116865,0.3043577,2.6349072,3.037926,0.036854118,2.5873337,19.756063,0.47899562,0
100030522,333.8368,0.030822081,5.186922,18.745857,239.19559,82.4582,2.5206265,10.450386,56.5128,8.208127,55.184563,48.643826,0,0,1,0,tecnologia,e,e,sudeste,6.612309,0.31589794,41.484703,11.375418,1.1673318,48.997936,,18.046392,3.1131506,0.17887796,15.564334,2.4402468,0.07362186,2.0121803,18.142344,0.71802753,0
100037328,1985.5245,0.07320799,6.5294595,24.534678,224.74611,116.22522,2.2688072,8.80906,69.09001,10.218437,47.58993,48.82694,1,1,0,1,esporte,d,e,centro,6.756813,,38.203274,9.346902,1.8227475,48.2402,107.561195,23.588806,2.845654,0.40051168,3.8624582,1.6410301,0.056499436,2.4014232,22.372833,0.51179963,0
100045118,2930.5864,0.03131677,7.8548055,10.281695,143.10951,187.43906,4.3097777,8.415418,56.08898,15.810136,56.436775,47.356773,0,1,0,1,cultura,b,d,centro,7.9836097,0.38561282,33.979584,10.078371,2.5394902,58.265884,92.98117,17.60745,4.4767876,0.38454747,22.109669,4.7545266,0.028892841,2.2062566,14.072979,0.8632415,0
100010671,834.1862,0.028245663,8.009934,15.367267,160.94409,160.3268,3.3406067,8.132432,48.82915,9.3816595,38.54863,58.197376,1,1,0,0,tecnologia,a,d,centro,10.002587,0.36145902,40.528755,9.867439,3.0677876,44.578884,102.57934,53.002625,1.5518839,0.52554184,10.237966,3.5188925,0.041679442,1.8113712,16.328117,0.4076118,0
100039617,7643.467,0.05277922,2.7378917,13.335791,198.00172,130.13672,1.8022753,9.916944,38.691444,13.688668,33.036583,61.577263,0,0,1,1,esporte,b,e,sudeste,9.431598,0.49198538,28.782558,28.513504,2.9576628,51.773342,102.85914,25.575335,1.4707366,0.3077754,21.417686,3.897947,0.054161273,2.7123246,13.821522,0.8402938,0
100022536,4470.179,0.036016952,5.499592,19.19762,71.333115,106.581505,4.019113,10.116864,45.726234,14.064925,45.116543,31.839111,0,0,0,0,politica,e,a,sudeste,8.785874,0.28912488,41.40595,10.444472,4.07239,45.55059,108.24366,12.619961,1.6649612,0.4661727,8.2076435,3.1727943,0.061188497,4.4449234,45.4625,0.26036638,1
100022034,3998.5225,0.081107676,11.362558,30.58181,54.83992,197.36967,3.3209705,5.527475,68.09958,13.349514,50.35822,60.06832,0,1,1,1,cultura,b,d,norte,9.943773,0.33859932,33.427223,20.74456,3.4397285,34.695942,110.14113,24.285637,4.5377865,0.19437829,5.4444513,4.326804,0.070758775,3.0929725,23.071243,0.20510697,0
100030313,1995.9512,0.05645881,10.564435,36.9151,568.7291,257.62686,2.4417884,5.413183,47.1564,9.0001335,25.805069,49.647312,0,1,0,0,esporte,c,c,centro,10.370517,0.45978653,34.821907,23.527124,3.7985291,63.098953,90.20382,21.095623,2.8717299,0.24200849,4.353039,0.6126004,0.036824383,2.6752598,21.195248,0.7916089,1
100038690,5545.0967,0.018192839,4.617416,36.01686,272.98804,204.4115,3.9423485,13.736282,46.259293,10.315698,57.395447,69.40106,0,1,1,0,viagem,c,e,norte,5.7432113,0.49212816,32.891544,15.948604,2.8284888,59.08713,111.63708,4.4290776,3.0389452,0.5446208,6.714458,1.7151835,0.13449472,2.5925376,18.258947,0.5221325,0
100058202,2061.8643,0.048304733,4.2660036,14.946071,87.11889,138.99849,1.9590889,3.0007627,,6.942058,50.20353,50.23405,0,0,0,1,tecnologia,b,d,sudeste,7.451355,,37.531105,41.622963,4.6007547,72.579605,,28.959564,1.6076244,0.35844213,21.174145,4.162415,0.020735793,4.238178,26.35856,0.51569134,1
100026966,882.3156,0.03977287,21.90086,4.146755,222.37276,139.71329,3.4369898,9.512057,47.771523,8.762404,55.44411,25.280743,0,1,0,0,tecnologia,d,a,sudeste,9.914658,0.44179586,37.939613,39.831795,1.7535471,47.92081,98.44457,13.199787,3.2809227,0.35238475,5.7665424,2.8048756,0.031328686,3.7887306,33.19011,0.41387978,0
100024586,1059.7263,0.070022486,8.345165,55.44726,95.30753,184.55939,1.948503,3.523469,43.187164,22.011976,51.075073,52.037228,0,1,0,1,viagem,a,b,sul,7.581115,0.4129444,38.69937,44.609547,3.0521104,42.500023,116.26402,22.087112,3.7803972,0.14025217,6.7225666,1.3411053,0.04134125,3.0616407,22.019375,0.5466015,1
100050982,1812.2874,0.04507912,6.8431435,30.63723,15.15317,153.60184,2.8002796,8.083708,52.03989,8.274118,43.69369,61.84999,1,0,0,0,tecnologia,d,e,sul,6.307352,0.3173881,37.68892,12.675415,2.0683713,39.053883,,32.921356,3.3127625,0.42311296,6.8145294,8.719413,,1.8339349,19.103472,0.7570491,1
100044420,16193.368,0.068173476,4.0565667,20.762926,212.27913,215.2906,3.781419,6.8566585,40.989483,10.836707,63.49935,40.954628,0,1,0,0,politica,d,e,nordeste,9.6884,0.4166019,38.00457,39.49104,2.4872408,34.39357,81.7336,17.385845,1.9204104,0.11083095,4.7020583,1.6107754,0.018875452,2.6469018,35.026447,0.19213283,0
100035668,2890.2053,0.05750526,4.1972194,15.338287,139.68504,200.82674,1.9984009,5.725351,38.18022,12.805522,49.779922,55.344463,0,1,0,0,tecnologia,c,e,sul,10.053702,0.29588035,33.822525,31.222292,2.3527057,54.448795,80.1308,20.477362,1.9780436,0.7048544,10.053661,1.8440228,0.051059626,2.7508657,10.843245,0.39569572,1
100057384,9722.356,0.11367237,19.047014,20.826338,31.089054,114.07922,3.6281042,3.3428295,49.279884,19.967762,49.020767,57.202553,0,1,0,0,esporte,d,c,nordeste,6.601519,0.4902407,34.65254,26.028261,2.6399596,40.90165,,10.0653515,1.450391,0.2848183,8.736397,0.8049553,0.05393306,2.4252229,20.069826,0.2839852,1
100005180,181.7193,0.066464804,4.24431,64.08618,279.44482,158.32767,2.6843383,7.346627,37.201706,8.356571,54.5393,58.211575,0,1,1,1,cultura,a,c,sudeste,6.0805597,0.2801027,29.776598,11.379112,3.6097713,39.96057,101.67563,20.810415,3.732737,0.77662855,10.259593,2.5709057,0.050242208,2.3724594,25.637974,0.51495135,1
100010010,575.7721,0.039186172,9.0104885,20.003496,210.90594,117.91469,1.4632303,6.65009,47.19423,14.980269,53.48868,48.167286,0,1,0,0,esporte,b,b,sul,9.444744,0.29857957,35.783756,16.9475,3.768434,47.18928,126.53035,53.93114,2.708463,0.6231214,9.15297,3.93752,0.060183994,2.3394485,26.176281,0.28080168,0
100036841,4174.5127,0.109825,8.776111,16.369934,233.00687,98.58052,2.5020258,6.9335604,49.6001,14.896429,47.621086,63.216766,1,1,0,0,viagem,a,c,norte,7.4435797,0.39293316,41.286816,21.04507,2.7345214,49.157616,132.14076,27.819017,2.7416527,0.64693314,5.437482,1.5143323,0.035464037,1.8645301,12.282865,0.6368617,0
100029138,2244.4463,0.060089372,5.337224,33.362244,159.58337,91.23053,3.0658412,13.994699,38.519623,10.678705,39.622974,39.51166,0,1,0,0,politica,c,c,norte,6.7773676,0.28525808,27.176796,37.49655,4.6627965,39.023277,92.28442,54.09991,4.069466,0.20829798,4.0010796,4.5120173,0.055650342,3.0770555,16.794098,0.34766838,0
100057297,19267.145,0.05019409,9.33124,27.767092,127.290855,130.66412,4.1068387,7.545528,65.21845,11.116027,62.310036,40.966267,1,1,0,0,tecnologia,e,c,sudeste,5.2741923,0.29598647,32.553993,12.674557,1.5946162,57.068455,91.22035,14.1289625,1.7042668,0.41654864,10.812243,3.244936,0.04417833,3.0340898,24.217386,0.3485398,0
100049246,763.1721,0.02867521,24.086605,25.264666,131.95929,205.55539,5.7980056,5.8174624,70.43925,13.31801,52.51093,36.9013,0,1,1,0,esporte,d,c,norte,6.0972857,0.4883427,34.27665,27.173567,2.61878,57.93186,102.29315,32.224632,1.9876219,0.5261079,5.248804,4.158625,0.0408833,3.0772946,28.609962,0.417757,0
100001689,27934.812,0.05557863,23.374722,57.355938,63.435307,303.53445,2.514164,8.190665,46.36728,6.6157904,55.473686,44.402557,0,0,1,1,tecnologia,b,d,sul,8.739553,0.4652195,32.136345,10.865488,2.953859,44.755486,107.66723,8.268825,2.9257154,0.28547966,16.309893,3.0615299,0.025413934,3.1815114,15.190587,0.40210667,1
100007119,1816.4635,0.05632926,7.622401,32.843327,413.96075,141.6999,3.6621802,6.24809,44.024364,19.059124,34.506508,51.478065,0,1,0,0,politica,d,b,norte,7.451842,0.28747505,38.485443,37.697727,3.9703188,49.147236,106.35177,13.351876,2.164369,0.47532323,13.465792,3.7486584,0.07078833,2.422697,20.185751,0.38294074,1
100016804,902.46765,0.060895056,14.930866,28.418251,120.60354,147.21117,2.9390726,9.492335,46.22316,16.273907,51.626305,39.275124,0,0,0,0,cultura,a,e,nordeste,9.560615,0.27310133,27.30197,25.328777,2.9281952,57.076916,114.92055,25.646465,3.362264,0.4291797,3.785564,6.2035437,0.06320865,4.263857,18.322895,0.39117137,0
100041251,2414.0947,0.03172834,14.7503,19.617796,29.122053,180.79156,4.34441,14.082908,24.728783,10.604829,50.509205,52.612667,0,0,0,0,viagem,d,c,norte,5.2696657,0.36075783,39.14755,30.02574,3.1954215,53.71749,110.5846,27.24071,2.354862,0.63871884,1.6365635,6.1945353,0.07656377,2.2223117,29.29456,0.67214113,1
100009010,9892.994,0.041848417,3.4158812,51.389313,70.68683,119.20904,3.9931633,6.814544,70.29351,13.543053,62.040695,47.519997,1,0,0,0,cultura,e,b,norte,5.654642,0.48780867,30.994236,14.934259,3.2278428,54.553154,92.22503,19.407246,2.9946883,0.37254673,8.239244,1.7242221,,3.763731,15.441654,0.4847475,0
100004081,2061.1052,0.07212917,7.179897,16.729465,429.19345,120.42091,3.584434,6.0207677,30.008905,7.2975693,61.25718,46.871376,0,0,0,1,esporte,c,a,nordeste,5.2596297,0.32065228,32.528427,16.13635,2.9820578,51.354004,93.53079,21.816803,2.255394,0.23917763,13.1392565,2.325592,0.041558042,3.6346092,16.81383,0.28188604,0
100013887,693.70844,0.07569976,6.185285,37.47112,33.10265,145.26428,1.6112516,15.564456,36.026215,12.93382,45.60176,52.625496,1,0,0,0,politica,c,b,sudeste,9.9066305,0.31473523,40.358315,21.128582,1.308026,43.269947,85.880875,64.983955,3.1169758,0.77186036,2.9000232,2.3504944,0.063426696,2.6548917,20.622076,0.7729236,0
100001615,6519.7036,0.03334119,16.257584,31.88889,111.08627,132.83987,3.6692598,14.385297,50.754963,12.003721,37.67019,52.25892,0,1,1,1,cultura,b,b,sul,9.287476,0.44791543,31.072586,15.465566,3.6811037,40.776817,110.57454,35.957737,2.7787576,0.74864274,11.199344,2.6335554,0.05058063,1.5653888,26.624275,0.2710398,0
100047725,512.0115,0.11307411,5.1161475,12.395361,141.82205,162.85857,3.3313415,6.142791,53.753376,9.897555,50.23788,57.17484,1,1,0,0,viagem,a,b,norte,5.2681074,0.34460652,36.040924,28.700006,2.3364174,73.73993,105.4666,41.62606,3.7407913,0.11814749,7.204074,2.384307,0.020348592,3.4927778,28.136705,0.27389526,1
100028704,2695.971,0.06645005,7.1417646,19.343742,249.57683,200.52608,3.3415444,12.769241,49.74101,11.688325,39.465565,61.254623,0,1,0,0,cultura,a,d,sudeste,9.998999,0.47316542,33.65984,12.798739,1.1717818,44.08818,81.168755,14.91299,1.6562299,0.82287055,1.4282892,2.5605786,0.041882057,2.059645,22.627033,0.60271734,0
100036003,939.23535,0.025098367,10.283566,14.358032,61.935165,128.26376,2.1053133,5.972918,66.11532,19.794184,43.160778,46.555477,0,0,0,1,tecnologia,c,b,centro,9.75289,0.38131106,36.288113,17.57637,10.258877,40.623318,94.375244,25.616228,2.1307957,0.625686,3.368737,3.9735482,0.06646448,3.8150635,25.120562,0.69403714,0
100004022,589.3435,0.05268476,3.280962,16.873642,132.3351,140.65707,2.9760191,8.0141325,64.68673,14.87599,46.680573,24.845505,0,0,1,1,viagem,a,e,sudeste,6.4226317,0.31647924,27.262133,16.767529,1.4388874,52.390785,109.01355,34.594864,2.6772614,0.46013793,9.449325,1.8892223,0.07008443,2.9476392,12.915095,0.4153555,0
100021572,6799.4004,0.02909975,7.5355916,23.347597,48.889965,189.50154,2.0193264,4.1689425,62.918633,,36.94581,34.367554,0,0,0,1,politica,e,c,sul,9.17427,0.4878828,30.425999,42.47257,4.0432215,40.696575,83.95638,58.329014,2.1463635,0.66909844,24.820524,6.3543344,0.12628186,1.6944779,22.256237,0.32965076,1
100019221,4600.52,0.061900366,6.266214,15.523643,128.46477,82.065125,2.9039054,3.8580883,30.178848,13.957309,40.86167,53.354187,0,1,0,1,tecnologia,b,a,sul,6.8924637,0.38308403,36.85191,42.49995,1.5702647,43.625423,115.29898,40.31082,2.0620968,0.8234055,4.855343,4.9276867,0.068796605,2.6692924,17.481707,0.6665107,1
100049574,1837.6967,0.054802924,13.349403,24.314995,93.68816,155.12999,5.0104976,7.309167,28.10065,15.311706,47.979263,55.114494,0,0,0,0,viagem,b,d,nordeste,7.038956,0.409931,39.64485,12.333305,4.368821,36.66364,80.18149,21.799623,3.0563653,0.15488142,5.1287518,2.8293471,0.036952917,3.4989176,15.238341,0.48252666,1
100011509,2704.7668,0.0576295,4.264602,29.70382,71.39815,160.5662,3.3011172,6.1894093,56.17728,13.029729,49.382275,64.23678,0,1,1,0,esporte,e,b,centro,6.565404,0.37275812,34.651882,26.91601,2.6449604,64.928055,113.69859,14.472438,1.6302556,0.051216107,6.4732614,1.8742648,,2.5991895,18.620676,0.2241217,1
100003548,6175.316,0.071322955,10.313543,7.228454,641.2846,102.89479,4.08576,6.0300474,49.61264,14.294188,64.817245,54.34717,1,1,1,0,viagem,b,a,sudeste,9.169878,0.28336066,38.511143,13.073776,3.348002,53.580658,94.56609,8.677958,2.5329113,0.12778322,7.513427,4.112221,0.06715408,5.6927404,21.51915,0.497104,0
100000866,784.3232,0.023538439,5.5205474,13.192374,103.58399,176.84294,5.274966,9.8977585,64.61322,9.152957,43.792015,46.451183,0,1,1,1,politica,e,c,sudeste,5.4877076,0.32385793,31.875757,9.60386,2.3307176,47.64659,90.62229,17.314522,2.1479757,0.16441564,7.930918,5.8090644,0.0650728,2.184553,21.526217,0.509704,0
100033441,2051.954,0.045972653,8.141959,25.43711,88.592606,104.91521,2.1112525,8.936483,51.476524,14.020409,27.466555,32.51739,1,0,0,0,viagem,d,c,sudeste,8.050334,0.3089645,32.554867,11.121835,2.1596863,34.11751,134.72006,19.441494,2.3189404,0.6790939,4.3784366,5.397911,0.050413705,1.5785517,23.42652,0.877766,0
100021550,7547.152,0.036297932,11.255557,9.700209,70.09441,114.64073,3.8557384,6.372926,66.170006,9.168042,43.64884,54.96603,0,0,0,1,cultura,d,e,sudeste,8.349245,0.34691238,42.78895,23.733114,3.1009192,43.08038,104.25507,6.2851825,3.5361419,0.22992915,15.645332,2.8887603,0.04236802,2.9538074,11.334381,0.05886091,0
100057023,3641.2864,0.037910335,6.1233544,17.73185,268.38217,237.76822,2.1399953,12.900798,,18.010983,37.7452,70.12314,0,1,0,1,esporte,a,e,centro,5.420244,,32.139236,36.52594,2.510829,54.113888,84.02252,36.389214,2.4705856,0.21941534,8.206682,5.3371773,0.10949612,3.2019491,16.692312,0.58190334,0
100042547,6479.173,0.038320135,7.1359158,16.524334,185.7412,243.86562,2.7337728,7.916117,22.367817,15.398531,52.12316,56.18795,1,0,1,1,viagem,d,b,sul,6.303924,,28.059944,33.918983,2.5543854,56.27742,83.00244,40.041126,3.0261576,0.38389853,10.175817,3.9266078,0.09323233,1.9260932,13.767912,0.53938234,1
100009328,962.8626,0.049353875,2.7823849,9.978829,59.574028,110.056725,2.930731,20.61281,46.174725,13.611607,39.33069,40.183636,0,1,1,0,politica,b,c,norte,5.455963,0.34973237,28.679897,43.888557,3.4550302,54.333866,56.612465,29.375858,3.778145,0.411123,3.2464993,2.47546,0.016811669,2.8343132,16.934967,0.67657727,0
100045946,1136.4553,0.06372866,5.16526,11.429599,198.69688,140.85144,1.8885841,6.0508704,54.301826,8.738677,62.601585,56.82189,1,0,0,0,esporte,a,a,sudeste,8.535408,0.31600672,40.57363,44.563274,2.545722,59.026264,,43.693672,2.3605642,0.23806514,7.4616113,1.9954956,0.07434639,2.16581,23.445019,0.40809554,0
100016499,4908.595,0.036350753,5.799315,21.91231,33.510952,165.52927,1.7468207,9.138354,67.36046,,31.642805,32.45,0,0,1,1,viagem,d,e,sudeste,8.404893,0.31209975,34.270393,20.650885,3.0457447,35.622566,94.53794,6.0253315,2.5508454,0.22994684,15.365585,4.3352323,0.03135942,3.1858904,21.365211,0.4270714,0
100006056,2350.0205,0.057681475,4.130657,9.289057,64.049065,162.48601,2.863011,8.8362055,53.679173,2.940689,54.353016,46.390064,0,0,1,1,cultura,e,d,centro,5.7167716,0.44062433,30.187473,35.65843,1.343637,62.525978,127.80863,43.467236,2.1031048,0.66830766,8.77961,2.7256763,0.021293994,5.2065616,36.380894,0.47101942,1
100049290,3685.6777,0.03849117,7.5043216,21.432154,174.57217,214.09908,2.135425,4.427557,37.981644,14.945264,35.794872,36.51873,1,0,0,0,viagem,b,a,sul,9.856073,0.4426066,33.994953,15.039915,2.7705624,57.69738,103.60634,22.051123,2.2095864,0.6255927,3.0166192,1.0034119,0.06934143,2.1982226,19.670095,0.5119039,1
100058144,2091.2183,0.028679155,6.193117,17.574251,138.50882,118.243164,4.8661733,5.3578377,51.99138,6.095962,76.1133,65.31538,1,0,0,0,cultura,e,c,norte,7.8919697,0.31628835,40.158714,17.39237,2.4852755,69.60089,128.27625,14.618965,3.3727162,0.4918331,11.569801,1.4523745,0.041749105,2.0540142,48.2853,0.4703218,0
100057870,2881.8108,0.039483212,4.977064,8.886087,222.1539,168.0664,2.836045,5.168064,35.781136,10.876703,28.46594,42.489365,0,0,0,0,viagem,e,c,sudeste,5.9895887,0.49332553,38.7436,10.32297,2.639101,63.92205,89.890625,18.341301,1.7864139,0.591686,1.1191733,6.3134866,,2.8778677,17.926367,0.6211392,1
100056984,8833.264,0.062197346,4.5826426,14.316521,440.12512,100.95189,1.8201752,5.5935416,68.84828,14.398503,36.347237,62.507908,1,0,0,1,tecnologia,e,b,nordeste,7.6079874,0.30711403,27.920279,12.849031,0.66904974,62.105995,98.98515,17.330572,3.639089,0.9014789,5.11009,1.9077474,0.03573797,2.4047377,13.178822,0.1453081,0
100055297,1143.535,0.06163495,3.1845238,6.9815755,232.57916,162.72505,1.8788424,7.3197594,44.718483,15.517755,40.43472,51.905647,1,0,0,1,viagem,a,c,nordeste,6.025531,0.4742768,30.747545,22.134504,2.0120735,43.360687,83.883575,19.720514,3.6396995,0.6636732,10.107724,6.4268208,0.026264554,2.5721474,12.344096,0.51709414,0
100045564,2031.2177,0.04231059,7.8178706,15.359707,74.54637,180.17194,3.0738735,13.663421,38.584385,12.370614,57.635315,42.443302,0,0,0,0,esporte,e,a,nordeste,8.024297,0.36772192,27.010891,10.208802,2.5257165,44.39465,79.85246,67.53951,1.2284105,0.41582525,8.517402,3.9326804,0.025802908,3.5966148,15.702994,0.2993206,0
100040589,3208.7908,0.03816913,11.0820675,17.481056,223.2843,125.21447,3.1988535,11.727983,,8.828872,53.411633,18.665625,1,0,1,0,tecnologia,d,e,sul,9.927206,0.36385906,42.235214,10.54368,2.9221613,64.43212,92.576744,19.421068,2.4134684,0.90393794,8.034885,2.3240368,0.040078525,2.6614869,35.806828,0.23125003,0
100049111,1624.4542,0.073423326,8.110232,37.584946,108.129295,297.72446,2.301129,9.140922,29.974777,,59.98064,49.739906,0,0,0,1,tecnologia,e,e,nordeste,9.967304,0.3606069,39.55141,41.971786,0.7592747,45.540024,112.443756,23.417316,2.306046,0.75832117,15.219186,3.8979044,0.031007275,2.1559057,22.301222,0.20161444,1
100055313,3156.3027,0.039566986,9.168528,28.341496,56.77055,113.09321,1.8494669,9.222915,54.946255,12.5306425,67.256905,75.766685,1,0,0,0,viagem,a,d,sudeste,6.455807,0.3536751,30.355145,29.941757,1.6584827,48.823032,129.34256,14.493549,2.6116812,0.3625308,3.6517928,2.4654388,0.015828587,3.776142,17.245798,0.3691185,0
100043614,1027.9034,0.043440223,11.563412,21.82814,155.24615,129.79005,3.3248062,5.8652096,41.641212,14.143588,42.792755,58.670425,1,0,1,0,cultura,a,d,nordeste,7.6363163,0.2829046,31.494987,24.35127,2.6320395,46.02735,81.36872,26.156237,3.0388134,0.63619554,11.086532,1.66341,0.05249104,2.4547188,22.563887,0.461575,1
